id,shortDescription,description,categories,gender,imageUrl,brandName,seasonCode,materials,colors,path,x_overlap,y_overlap,category,encoded_category,x,y
20159968,Maya shearling puffer jacket ,"Maya shearling puffer jacket from Shoreditch Ski Club featuring white/black, recycled polyester, lambskin, shearling trim, padded design, quilted, two side inset pockets, front zip fastening, funnel neck, long sleeves, straight hem and internal shoulder straps.","Women, Clothing, Activewear, Jackets, Performance Jackets, Down Jackets, Lightweight Jackets",Woman,https://cdn-images.farfetch-contents.com/20/15/99/68/20159968_51081285_54.jpg,Shoreditch Ski Club,AW23,"Polyamide, Polyester, Furs & Skins->Lamb Skin, Recycled Polyester","White, Black, NATURAL WHITE  BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20159968.jpg,11.54495,3.9933505,Jackets,2,81.83526811999998,28.82952021
20265123,camouflage jacquard padded jacket ,"camouflage jacquard padded jacket from ERL featuring pink, multicolour, cotton, duck down, padded design, full jacquard, camouflage pattern, high neck, front zip fastening, long sleeves and elasticated hem. When buying this unisex item, keep in mind that it is graded in standard men's sizing..","Men, Women, Clothing, Clothing, Jackets, Jackets, Down Jackets, Down Jackets",Unisex,https://cdn-images.farfetch-contents.com/20/26/51/23/20265123_50388103_54.jpg,ERL,SS23,"Cotton, Furs & Skins->Feather, Furs & Skins->Duck Down","Pink, Blue, PINK RAVE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20265123.jpg,7.8483825,4.5879297,Jackets,2,55.83526812,32.82952021
20848502,padded down-feather zip-up jacket,"padded down-feather zip-up jacket from HERNO featuring sky blue, feather down, padded design, drawstring hood, front zip fastening, long sleeves, elasticated cuffs, two side welt pockets and straight hem.","Women, Clothing, Jackets, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/20/84/85/02/20848502_50775814_54.jpg,Herno,AW23,"Polyamide, Feather Down, Polyamide","Blue, 9004 CELESTE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20848502.jpg,12.736787,6.400888,Jackets,2,90.83526812,46.82952021
17385577,distressed-effect leather biker jacket,"Brown leather distressed-effect leather biker jacket from Golden Goose featuring distressed effect, epaulettes, notched collar, off-centre front zip fastening, long sleeves, two side zip-fastening pockets and straight hem.","Women, Clothing, Jackets, Leather Jackets",Woman,https://cdn-images.farfetch-contents.com/17/38/55/77/17385577_37919367_54.jpg,Golden Goose,AW23,"Leather, Polyester","Black, 90100 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/17385577.jpg,11.013285,3.8972378,Jackets,2,76.83526811999998,26.82952021
20044167,double-breasted cropped blazer,"double-breasted cropped blazer from DOLCE & GABBANA featuring black, wool blend, notched lapels, double-breasted button fastening, long sleeves and cropped.","Women, Clothing, Jackets, Cropped Jackets, Blazers",Woman,https://cdn-images.farfetch-contents.com/20/04/41/67/20044167_50413792_54.jpg,Dolce & Gabbana,AW23,"Polyester, Wool, Elastane, Elastane, Nylon","Black, N0000",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20044167.jpg,10.13741,2.13494,Jackets,2,71.83526812,18.82952021
19322217,Croco Crop-patches bomber jacket,"Croco Crop-patches bomber jacket from OFF-WHITE featuring black/white, virgin wool blend, logo patches to the front, logo patch to the rear, embroidered logo to the front, embroidered slogan, embroidered logo at the sleeve, ribbed band collar, stripe detailing, front button fastening and ribbed cuffs and hem.","Women, Clothing, Jackets, Varsity Jackets",Woman,https://cdn-images.farfetch-contents.com/19/32/22/17/19322217_44630658_54.jpg,Off-White,AW23,"Polyamide, Polyester, Polyester, Cupro, Viscose, Furs & Skins->Bos Taurus, Virgin Wool","Black, neutral, 1084 BLACK MULTICOLOR",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19322217.jpg,11.193633,4.6148386,Jackets,2,80.83526811999998,31.82952021
20066466,Medusa single-breasted virgin-wool blazer,"Medusa single-breasted virgin-wool blazer from Versace featuring pink, virgin wool, Medusa Head motif, peak lapels, front button fastening, long sleeves, two front flap pockets, central rear vent and satin lining.","Women, Clothing, Jackets, Blazers",Woman,https://cdn-images.farfetch-contents.com/20/06/64/66/20066466_50635335_54.jpg,Versace,AW23,"Virgin Wool, Viscose, Cupro","Pink, 1PN50 PASTEL PINK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20066466.jpg,11.035157,1.7335474,Jackets,2,77.83526811999998,15.82952021
19391161,KIM DOLCE&GABBANA satin-finish bolero ,"KIM DOLCE&GABBANA satin-finish bolero from DOLCE & GABBANA featuring white, open front, long sleeves and cropped.","Women, Clothing, Jackets, Cropped Jackets",Woman,https://cdn-images.farfetch-contents.com/19/39/11/61/19391161_43843147_54.jpg,Dolce & Gabbana,AW23,"Synthetic->Acetate, Elastane, Nylon","White, W0800  WHITE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19391161.jpg,7.5310826,1.7191949,Jackets,2,54.83526812,15.82952021
20944029,Hybrid single-breasted blazer,"Hybrid single-breasted blazer from COPERNI featuring beige, recycled polyester blend, peak lapels, front button fastening, long sleeves, buttoned cuffs, detachable belt, chest welt pocket, two front jetted pockets, full lining, American rear vent and straight hem. This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products, we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Jackets, Blazers",Woman,https://cdn-images.farfetch-contents.com/20/94/40/29/20944029_51081843_54.jpg,Coperni,AW23,"Viscose, Recycled Polyester, Polyester, Elastane, Viscose, Cupro","Neutrals, BEIGE / BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20944029.jpg,11.187762,1.5102825,Jackets,2,80.83526811999998,11.82952021
20232888,double-breasted cotton trench coat,"double-breasted cotton trench coat from BURBERRY featuring archive beige, cotton, Vintage Check pattern, spread collar, double-breasted button fastening, long sleeves, buttoned-cuff sleeves, straight hem and cropped.","Women, Clothing, Jackets, Cropped Jackets",Woman,https://cdn-images.farfetch-contents.com/20/23/28/88/20232888_50138491_54.jpg,Burberry,AW23,Cotton,"Neutrals, HONEY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20232888.jpg,14.591449,2.5107777,Jackets,2,103.83526812,20.82952021
20525815,open-back cropped denim jacket,"open-back cropped denim jacket from Area featuring indigo blue, cotton, denim, crystal embellishment, ripped detailing, open back, notched collar, front button fastening, long sleeves, buttoned cuffs, chest welt pocket, straight hem and cropped.","Women, Clothing, Jackets, Cropped Jackets, Denim Jackets",Woman,https://cdn-images.farfetch-contents.com/20/52/58/15/20525815_50610051_54.jpg,AREA,AW23,Cotton,"Blue, LIGHT INDIGO",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20525815.jpg,9.976541,4.2205257,Jackets,2,72.83526811999998,29.82952021
21356519,Aviel shearling-trim gilet ,"Aviel shearling-trim gilet from ISABEL MARANT featuring black, lambskin, shearling trim, high neck, front zip fastening, sleeveless and front zip fastening pockets.","Women, Clothing, Jackets, Waistcoats & Gilets",Woman,https://cdn-images.farfetch-contents.com/21/35/65/19/21356519_51371945_54.jpg,ISABEL MARANT,AW23,"Elastane, Polyester, Furs & Skins->Lamb Fur, Furs & Skins->Lamb Skin","Black, 02FK FADED BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/21356519.jpg,11.273844,3.9221513,Jackets,2,79.83526811999998,27.82952021
18983469,Initial quilted gilet ,"Initial quilted gilet from REPRESENT featuring black, feather down, quilted, high neck, front two-way zip fastening and sleeveless.","Women, Clothing, Jackets, Waistcoats & Gilets",Man,https://cdn-images.farfetch-contents.com/18/98/34/69/18983469_45225634_54.jpg,Represent,SS23,"Feather Down, Nylon, Nylon","Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/18983469.jpg,11.837089,6.174162,Jackets,2,83.83526811999998,42.82952021
20187219,knitted-panel padded jacket,"knitted-panel padded jacket from MONCLER featuring white, down-feather filling, funnel neck, logo patch at the chest, two front welt pockets, front zip fastening and long sleeves.","Women, Clothing, Jackets, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/20/18/72/19/20187219_50570691_54.jpg,Moncler,AW23,"Polyamide, Cotton, Polyamide, Furs & Skins->Down, Furs & Skins->Feather","White, 034 WHITE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20187219.jpg,12.237151,6.391796,Jackets,2,85.83526811999998,47.82952021
20239000,double-breasted button-fastening blazer,"double-breasted button-fastening blazer from BRUNELLO CUCINELLI featuring wool, peak lapels, long sleeves, front button fastening and two front flap pockets.","Women, Clothing, Jackets, Blazers",Woman,https://cdn-images.farfetch-contents.com/20/23/90/00/20239000_50426885_54.jpg,Brunello Cucinelli,AW23,"Linen/Flax, Virgin Wool, Cotton, Polyamide, Synthetic->Acetate, Silk, Cupro","Grey, C002 GREY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20239000.jpg,11.407675,1.563522,Jackets,2,82.83526811999998,11.82952021
21268753,metallic-finish padded puff jacket,"metallic-finish padded puff jacket from MONCLER featuring silver-tone, feather down, metallic finish, patent finish, quilted, padded design, logo patch at the sleeve, stand-up collar, front two-way zip fastening, long sleeves, fitted-cuff sleeves and hand-wash only.","Women, Clothing, Jackets, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/21/26/87/53/21268753_51288496_54.jpg,Moncler,AW23,"Polyamide, Polyamide, Furs & Skins->Goose Down, Furs & Skins->Feather","Grey, M93 GREY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/21268753.jpg,12.457203,6.111623,Jackets,2,85.83526811999998,41.82952021
20308661,Maria quilted coat,"Maria quilted coat from HERNO featuring ecru, down-feather filling, padded design, quilted, high-shine finish, stand-up collar, front zip fastening, long sleeves, two front patch pockets, mid-length and straight hem.","Women, Clothing, Jackets, Coats, Down Jackets, Single Breasted Coats",Woman,https://cdn-images.farfetch-contents.com/20/30/86/61/20308661_50435351_54.jpg,Herno,AW23,"Polyamide, Polyamide, Furs & Skins->Goose Down, Feather Down","Neutrals, 1985 CHANTILLY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20308661.jpg,13.245182,6.6243553,Coats,0,94.83526812,47.82952021
18848385,logo-embroidered track shirt,"logo-embroidered track shirt from BALENCIAGA featuring black, cotton, coated finish, tonal hardware, embroidered logo at the chest, high neck, front zip fastening, long raglan sleeves and curved hem.","Women, Men, Clothing, Clothing, Jackets, Jackets, Oversized Jackets, Shirt Jackets",Unisex,https://cdn-images.farfetch-contents.com/18/84/83/85/18848385_42242556_54.jpg,Balenciaga,AW22,Cotton,"Black, 1000 - BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/18848385.jpg,11.976262,5.260372,Jackets,2,84.83526811999998,35.82952021
20855045,hooded velour puffer jacket,"hooded velour puffer jacket from HERNO featuring beige, down-feather filling, velour, gold-tone hardware, stand-up collar, drawstring neck, front two-way zip fastening, long sleeves and straight hem.","Women, Clothing, Jackets, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/20/85/50/45/20855045_50832730_54.jpg,Herno,AW23,"Polyester, Polyamide, Elastane, Cotton, Polyester, Furs & Skins->Goose Down, Furs & Skins->Goose Feather","Neutrals, 2000",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20855045.jpg,12.949311,6.530227,Jackets,2,92.83526812,46.82952021
19030939,Maxi GG fleece jacket,"Maxi GG fleece jacket from Gucci featuring multicolour, wool blend, fleece texture, signature Double G logo, signature Web detailing, drawstring hood, front zip fastening, long sleeves, ribbed cuffs, two side slit pockets and ribbed hem.","Women, Clothing, Jackets, Oversized Jackets",Woman,https://cdn-images.farfetch-contents.com/19/03/09/39/19030939_41461084_54.jpg,Gucci,SS23,"Polyester, Polyester, Wool","Neutrals, 2099 -NATURALE/NERO",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19030939.jpg,11.620693,4.721418,Jackets,2,84.83526811999998,32.82952021
20177890,asymmetric layered jacket,"asymmetric layered jacket from Jade Cropper featuring black, funnel neck, off-centre front zip fastening, extra-long sleeves, long raglan sleeves and elasticated cuffs.","Women, Clothing, Jackets, Varsity Jackets",Woman,https://cdn-images.farfetch-contents.com/20/17/78/90/20177890_51400846_54.jpg,Jade Cropper,AW23,"Elastane, Polyamide","Black, 009 Black",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20177890.jpg,8.9079275,1.8800157,Jackets,2,63.83526812,17.82952021
19557517,Bloom-pattern fleece jacket,"Bloom-pattern fleece jacket from DISTRICT VISION featuring forest green, grass green, light beige, fleece texture, palm tree print, funnel neck, front zip fastening, long sleeves, two zip-fastening chest pockets, two side slit pockets and straight hem.","Women, Clothing, Activewear, Jackets, Performance Jackets, Oversized Jackets, Performance Track Jackets",Woman,https://cdn-images.farfetch-contents.com/19/55/75/17/19557517_51325067_54.jpg,District Vision,AW23,"Polyester, Synthetic->Acrylic, Polyamide, Elastane","Green, Bloom",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19557517.jpg,11.2455845,4.4774966,Jackets,2,82.83526811999998,30.82952021
19627442,logo-patch padded gilet,"logo-patch padded gilet from CANADA GOOSE featuring orange, down-feather filling, logo patch at the chest, high neck, sleeveless, front press-stud and zip fastening and slip pockets to the sides.","Women, Clothing, Jackets, Waistcoats & Gilets",Woman,https://cdn-images.farfetch-contents.com/19/62/74/42/19627442_44060719_54.jpg,Canada Goose,SS23,"Polyester, Polyester, Cotton, Feather Down","Orange, 1260 - SUNDIAL TEINTE SOLAIRE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19627442.jpg,11.670321,6.88796,Jackets,2,84.83526811999998,50.82952021
20250236,logo-patch padded jacket,"logo-patch padded jacket from AMI Paris featuring blue-grey, logo patch to the rear, padded design, drawstring hood, front press-stud and zip fastening, long sleeves, two side welt pockets, ribbed cuffs and straight hem.","Men, Women, Clothing, Clothing, Jackets, Jackets, Down Jackets, Down Jackets",Unisex,https://cdn-images.farfetch-contents.com/20/25/02/36/20250236_50516348_54.jpg,AMI Paris,AW23,Polyamide,"Blue, 468",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20250236.jpg,12.605974,5.9676805,Jackets,2,88.83526811999998,39.82952021
20159967,Darling shearling-trim suede jacket,"Darling shearling-trim suede jacket from Shoreditch Ski Club featuring beige, suede, shearling trim, shearling collar, off-centre front buckle fastening, long sleeves and straight hem.","Women, Clothing, Jackets, Leather Jackets",Woman,https://cdn-images.farfetch-contents.com/20/15/99/67/20159967_51078964_54.jpg,Shoreditch Ski Club,AW23,"Furs & Skins->Sheep Skin/Shearling, Furs & Skins->Calf Leather","Neutrals, NATURAL WHITE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20159967.jpg,11.628145,3.6939921,Jackets,2,82.83526811999998,26.82952021
20046809,Xena faux-shearling jacket,"Xena faux-shearling jacket from STAND STUDIO featuring jade green, faux shearling, two side patch pockets, front button fastening, classic collar, long sleeves and straight hem.","Women, Clothing, Jackets, Faux Fur & Shearling Jackets",Woman,https://cdn-images.farfetch-contents.com/20/04/68/09/20046809_50967959_54.jpg,STAND STUDIO,AW23,"Polyester, Polyester","Green, 59850 Jade Green/Ebony Brown",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20046809.jpg,11.768131,2.9909725,Jackets,2,80.83526811999998,21.82952021
20010025,Victorian Jewel single-breasted blazer,"Victorian Jewel single-breasted blazer from Alexander McQueen featuring ivory white, brooch detail, peak lapels, front button fastening, long sleeves, buttoned cuffs, chest welt pocket, fitted waistline, two front flap pockets and English rear vents.","Women, Clothing, Jackets, Blazers",Woman,https://cdn-images.farfetch-contents.com/20/01/00/25/20010025_50273393_54.jpg,Alexander McQueen,AW23,"Synthetic->Acetate, Viscose","White, 9007 -LIGHT IVORY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20010025.jpg,11.166653,1.4918574,Jackets,2,79.83526811999998,11.82952021
20383772,contrasting-sleeve padded jacket,"contrasting-sleeve padded jacket from MONCLER featuring navy blue, virgin wool, feather down, padded design, quilted, stand-up collar, front two-way zip fastening, long sleeves, contrasting-fabric sleeves and straight hem.","Women, Clothing, Jackets, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/20/38/37/72/20383772_50457420_54.jpg,Moncler,AW23,"Polyamide, Polyamide, Virgin Wool, Feather Down","Blue, 778  BLUE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20383772.jpg,12.4079685,6.2899,Jackets,2,86.83526811999998,45.82952021
19173319,floral lace single-breasted jacket,"floral lace single-breasted jacket from DOLCE & GABBANA featuring bright green, cotton blend, floral-lace detailing, scallop edge, collarless, two chest patch pockets and two front patch pockets.","Women, Clothing, Jackets, Fitted Jackets",Woman,https://cdn-images.farfetch-contents.com/19/17/33/19/19173319_42288066_54.jpg,Dolce & Gabbana,AW23,"Cotton, Nylon, Nylon, Synthetic->Rayon","Green, V0402",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19173319.jpg,10.875408,2.3119512,Jackets,2,75.83526811999998,18.82952021
18942470,checked cashmere cardigan,"checked cashmere cardigan from BARRIE featuring cardinal red, blood red, cashmere, check pattern, classic collar, front button fastening, long sleeves, two front patch pockets and elasticated hem.","Women, Clothing, Jackets, Knits, Varsity Jackets, Cardigans",Woman,https://cdn-images.farfetch-contents.com/18/94/24/70/18942470_41369051_54.jpg,Barrie,SS23,Cashmere,"Red, 430 - Jasper  Russet Red  Briar Rose",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/18942470.jpg,11.5386915,2.6725194,Jackets,2,79.83526811999998,19.82952021
18728109,faux fur jacket,"faux fur jacket from DOLCE & GABBANA featuring cream white, logo-embossed buttons, round neck, long sleeves, straight hem and faux fur.","Women, Clothing, Jackets, Faux Fur & Shearling Jackets",Woman,https://cdn-images.farfetch-contents.com/18/72/81/09/18728109_40920351_54.jpg,Dolce & Gabbana,AW23,"Synthetic->Modacrylic, Polyester, Polyester, Spandex/Elastane","White, W0001",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/18728109.jpg,11.7387495,3.1591537,Jackets,2,82.83526811999998,22.82952021
18833559,panelled knitted jacket,"panelled knitted jacket from MONCLER featuring black, wool, feather down, knitted panels, long sleeves, logo patch at the sleeve, round neck, four front patch pockets and front zip fastening.","Women, Clothing, Jackets, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/18/83/35/59/18833559_40932898_54.jpg,Moncler,AW23,"Feather Down, Polyamide, Polyamide, Wool, Wool",999 BLACK,/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/18833559.jpg,12.411559,6.252936,Jackets,2,87.83526811999998,44.82952021
19993815,check-print padded gilet,"check-print padded gilet from BRUNELLO CUCINELLI featuring beige, virgin wool blend, padded design, check print, funnel neck, sleeveless, front zip fastening, press-stud fastening and two side slit pockets.","Women, Clothing, Jackets, Waistcoats & Gilets",Woman,https://cdn-images.farfetch-contents.com/19/99/38/15/19993815_50156815_54.jpg,Brunello Cucinelli,AW23,"Virgin Wool, Cotton, Polyester, Nylon","Neutrals, C4420 COLORE A CAMPIONE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19993815.jpg,11.006524,4.262739,Jackets,2,78.83526811999998,30.82952021
19760371,panelled shearling biker jacket,"panelled shearling biker jacket from TOM FORD featuring white, cream white, shearling, calf leather, panelled design, long sleeves, cuff zips, double-breasted zip fastening and side flap pocket.","Women, Clothing, Jackets, Faux Fur & Shearling Jackets",Woman,https://cdn-images.farfetch-contents.com/19/76/03/71/19760371_50657784_54.jpg,TOM FORD,AW23,"Furs & Skins->Calf Leather, Furs & Skins->Sheep Skin/Shearling, Polyester, Furs & Skins->Lamb Skin, Polyester","Neutrals, AW006 - CREAM WHITE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19760371.jpg,11.579901,3.7747047,Jackets,2,82.83526811999998,27.82952021
20140790,Allie faux-shearling gilet ,"Allie faux-shearling gilet from MARANT ÉTOILE featuring light beige, faux shearling, round neck, sleeveless, concealed front fastening and straight hem.","Women, Clothing, Jackets, Waistcoats & Gilets",Woman,https://cdn-images.farfetch-contents.com/20/14/07/90/20140790_51238708_54.jpg,MARANT ÉTOILE,AW23,"Polyester, Polyester, Cotton","Neutrals, 23EC - ECRU",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20140790.jpg,11.646178,3.4154377,Jackets,2,83.83526811999998,24.82952021
20161077,Brett single-breasted waistcoat,"Brett single-breasted waistcoat from STAUD featuring almond beige, cotton blend, V-neck, front button fastening, chest welt pocket, two front welt pockets, sleeveless, central rear vent and full lining.","Women, Clothing, Jackets, Waistcoats & Gilets",Woman,https://cdn-images.farfetch-contents.com/20/16/10/77/20161077_50503498_54.jpg,STAUD,AW23,"Synthetic->Rayon, Elastane, Cotton, Cotton","Neutrals, OMLK - OAT MILK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20161077.jpg,10.618755,1.2417749,Jackets,2,72.83526811999998,10.82952021
20176808,Triquetra cut-out blazer,"Triquetra cut-out blazer from CHRISTOPHER ESBER featuring cedar brown, wool blend, cut-out detailing, shoulder pads, notched lapels, long sleeves, jetted chest pocket, front button fastening, two diagonal pockets to the sides and straight hem.","Women, Clothing, Jackets, Blazers",Woman,https://cdn-images.farfetch-contents.com/20/17/68/08/20176808_51245921_54.jpg,Christopher Esber,AW23,"Polyester, Polyester, Wool, Viscose","Brown, COCOA",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20176808.jpg,10.678636,1.5599136,Jackets,2,75.83526811999998,14.82952021
20245468,single-button wool blazer,"single-button wool blazer from NINA RICCI featuring raspberry pink, wool, wide peak lapels, single rear button fastening, long sleeves, buttoned-cuff sleeves, two side flap pockets and straight hem.","Women, Clothing, Jackets, Blazers",Woman,https://cdn-images.farfetch-contents.com/20/24/54/68/20245468_50576685_54.jpg,Nina Ricci,AW23,Wool,"Pink, U2741",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20245468.jpg,10.929904,1.7594728,Jackets,2,76.83526811999998,16.82952021
20161070,Willow short puffer jacket,"Willow short puffer jacket from Shoreditch Ski Club featuring black, recycled polyester, padded design, cropped, quilted, concealed front zip fastening, long sleeves, two side zip-fastening pockets, elasticated cuffs and logo patch to the rear. This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products, we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Activewear, Jackets, Skiwear, Down Jackets, Ski Jackets",Woman,https://cdn-images.farfetch-contents.com/20/16/10/70/20161070_51081836_54.jpg,Shoreditch Ski Club,AW23,"Recycled Polyester, Recycled Polyester, Polyamide","Black, BLACK W SOFT WHITE TRIMS",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20161070.jpg,11.644076,5.5687637,Jackets,2,82.83526811999998,37.82952021
19786260,Khris graphic-print windbreaker,"Khris graphic-print windbreaker from Khrisjoy featuring ash grey, padded design, all-over graphic print, drawstring hood, front zip fastening, elasticated cuffs, two side inset pockets and drawstring hem.","Women, Clothing, Jackets, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/19/78/62/60/19786260_44332491_54.jpg,Khrisjoy,AW22,"Polyester, Polyester","Grey, TXS3 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19786260.jpg,11.381884,5.4247665,Jackets,2,80.83526811999998,36.82952021
19908306,Hadasa faux-leather blazer ,"Hadasa faux-leather blazer from NANUSHKA featuring brown, faux leather, recycled polyester, classic collar, front button fastening, chest welt pocket, two side flap pockets, long sleeves and straight hem. We've partnered with Good On You — an independent agency that rates how brands perform in relation to their impact on the planet, people and animals, with a multi-criteria rating simplified to a five points scale. In order to be awarded our conscious label, larger brands need to score a minimum of four out of five ('Good'), while smaller brands must score at least three out of five ('It's a start'). This item comes from a brand rated five out of five ('Great') by Good on You. Please note, this is a brand-level rating and does not guarantee that this product is made with conscious materials.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Jackets, Leather Jackets",Woman,https://cdn-images.farfetch-contents.com/19/90/83/06/19908306_51177449_54.jpg,Nanushka,AW23,"Polyurethane, Recycled Polyester","Brown, COFFEE GROUND",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19908306.jpg,12.505305,4.028885,Jackets,2,85.83526811999998,28.82952021
19756640,Ter logo-patch bomber jacket,"Ter logo-patch bomber jacket from MONCLER featuring black, ribbed band collar, front zip fastening, long sleeves, logo patch at the sleeve, two side flap pockets and ribbed cuffs and hem.","Women, Clothing, Jackets, Varsity Jackets",Woman,https://cdn-images.farfetch-contents.com/19/75/66/40/19756640_44281817_54.jpg,Moncler,AW23,"Polyamide, Polyamide","Black, 999   BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/19756640.jpg,11.735414,5.2884374,Jackets,2,82.83526811999998,36.82952021
20204691,side-stripe single-breasted blazer,"side-stripe single-breasted blazer from PALM ANGELS featuring aqua blue, white/black, cotton blend, side stripe detailing, notched lapels, front button fastening, long sleeves, buttoned cuffs, two front patch pockets and central rear vent.","Women, Clothing, Jackets, Blazers",Woman,https://cdn-images.farfetch-contents.com/20/20/46/91/20204691_50603903_54.jpg,Palm Angels,AW23,"Cotton, Polyester, Cupro","Blue, LIGHT BLUE  OFF WHITE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20204691.jpg,11.055675,1.4676787,Jackets,2,77.83526811999998,13.82952021
20994315,Vintage-check fleece hooded jacket,"Vintage-check fleece hooded jacket from BURBERRY featuring Vintage Check pattern, wool blend, fleece texture, classic hood, front zip fastening, long sleeves and straight hem.","Women, Clothing, Jackets, Oversized Jackets",Woman,https://cdn-images.farfetch-contents.com/20/99/43/15/20994315_51001462_54.jpg,Burberry,AW23,"Wool, Polyester, Cashmere, Polyester","Brown, Black, ARCHIVE BEIGE CHK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/20994315.jpg,12.001655,3.6783886,Jackets,2,84.83526811999998,26.82952021
18801051,quilted hooded gilet,"quilted hooded gilet from Khrisjoy featuring jet black, padded design, down-feather filling, classic hood, front zip fastening and sleeveless.","Women, Clothing, Jackets, Down Jackets",Woman,https://cdn-images.farfetch-contents.com/18/80/10/51/18801051_40796783_54.jpg,Khrisjoy,AW23,"Feather Down, Polyester, Polyester","Black, BK01 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/jackets_images/18801051.jpg,11.509236,5.7317967,Jackets,2,79.83526811999998,39.82952021
